order_id,customer_id,promotion_id,order_date,order_status,shipping_address,billing_address,discount_amount,shipping_charge,order_total_amount
189,22,,2025-07-21,Delivered,"H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281","H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281",0.0,0.0,4464.21
190,22,,2025-10-08,Delivered,"H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281","H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281",0.0,0.0,3467.69
191,22,,2026-01-23,Delivered,"H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281","H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281",0.0,64.0,780.49
192,22,74.0,2026-02-23,Delivered,"H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281","H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281",919.92,0.0,1823.64
193,22,,2026/04/28,Delivered,"H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281","H.No. 99, Chaudhary Nagar, Rajpur Sonarpur 123281",0.0,0.0,9700.02
194,23,,2024-10-17,Delivered,"H.No. 21, Gandhi Nagar, Hindupur-717464","H.No. 21, Gandhi Nagar, Hindupur-717464",0.0,0.0,2174.44
195,23,,2025-06-23,Delivered,"H.No. 21, Gandhi Nagar, Hindupur-717464","H.No. 21, Gandhi Nagar, Hindupur-717464",0.0,0.0,1946.79
196,23,,2025-11-09,Delivered,"H.No. 21, Gandhi Nagar, Hindupur-717464","H.No. 21, Gandhi Nagar, Hindupur-717464",0.0,0.0,9439.61
197,24,74.0,2026-08-23,Delivered,"74/29, Swamy Marg, Nandyal-655125","74/29, Swamy Marg, Nandyal-655125",1563.33,0.0,3099.15
198,25,,2026-01-14,Delivered,"859, Sathe Chowk, Kurnool-824771","859, Sathe Chowk, Kurnool-824771",0.0,0.0,3240.29
199,25,,2026-06-16,Delivered,"859, Sathe Chowk, Kurnool-824771","859, Sathe Chowk, Kurnool-824771",0.0,0.0,1334.87
200,26,,2025-01-23,Delivered,"782, Halder Marg, Coimbatore-658404","782, Halder Marg, Coimbatore-658404",0.0,84.41,317.99
201,26,,2025-07-10,Delivered,"782, Halder Marg, Coimbatore-658404","782, Halder Marg, Coimbatore-658404",0.0,0.0,9846.43
202,27,60.0,2024-04-01,Delivered,"76/627, Date Nagar, Salem 187026","76/627, Date Nagar, Salem 187026",320.45,0.0,1088.11
203,27,30.0,2024-07-05,Cancelled,"76/627, Date Nagar, Salem 187026","76/627, Date Nagar, Salem 187026",304.94,0.0,1128.04
204,27,,2024-09-10,Delivered,"76/627, Date Nagar, Salem 187026","76/627, Date Nagar, Salem 187026",0.0,0.0,5160.59
205,27,,2026-03-14,Delivered,"76/627, Date Nagar, Salem 187026","76/627, Date Nagar, Salem 187026",0.0,0.0,16313.28
206,27,,2026-06-14,Delivered,"76/627, Date Nagar, Salem 187026","76/627, Date Nagar, Salem 187026",0.0,0.0,2489.4
207,28,82.0,2026-06-11,Delivered,"161, Sawhney Zila, Dewas-050455","161, Sawhney Zila, Dewas-050455",271.59,78.62,583.23
208,29,,2026-07-20,Delivered,"07/482, Sathe Zila, Dharmavaram-647436","07/482, Sathe Zila, Dharmavaram-647436",0.0,94.41,239.85
209,30,7.0,2023-10-14,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",396.59,0.0,1887.91
210,30,40.0,2024-02-28,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",363.81,0.0,1282.37
211,30,,2024-02-28,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,7525.06
212,30,,2024-03-07,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,2972.8
213,30,,2024-03-20,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,1916.95
214,30,,23 Sep 2024,Cancelled,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,2904.29
215,30,,2024-11-04,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,8033.82
216,30,19.0,2025-01-06,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",1144.5,0.0,6921.03
217,30,,2025-08-21,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,3964.34
218,30,43.0,10 Feb 2026,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",388.97,0.0,3971.67
219,30,71.0,2026-04-25,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",888.15,0.0,6127.23
220,30,,2026-06-26,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",0.0,0.0,8042.83
221,30,8.0,2026-07-16,Delivered,"39/421, More Nagar, Visakhapatnam 214562","39/421, More Nagar, Visakhapatnam 214562",2326.74,0.0,2419.77
222,31,,2026-07-14,Delivered,"H.No. 481, Pillay Chowk, Bhimavaram 513709","H.No. 481, Pillay Chowk, Bhimavaram 513709",0.0,0.0,2336.7
223,31,,2026-07-14,Delivered,"H.No. 481, Pillay Chowk, Bhimavaram 513709","H.No. 481, Pillay Chowk, Bhimavaram 513709",0.0,0.0,1320.31
224,31,,2026-07-15,Delivered,"H.No. 481, Pillay Chowk, Bhimavaram 513709","H.No. 481, Pillay Chowk, Bhimavaram 513709",0.0,90.43,235.87
225,31,,2026-07-15,Delivered,"H.No. 481, Pillay Chowk, Bhimavaram 513709","H.No. 481, Pillay Chowk, Bhimavaram 513709",0.0,95.23,359.32
226,32,,2024-11-10,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,54.88,918.03
227,32,,2025-01-20,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,3020.65
228,32,36.0,2025-01-21,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",987.11,0.0,2750.51
229,32,,2025-01-26,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,69.39,671.73
230,32,21.0,2025-03-15,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",913.54,0.0,4207.19
231,32,14.0,2025-05-24,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",1051.42,0.0,4991.24
232,32,,2025/05/27,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,6480.58
233,32,72.0,2025-05-29,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",298.34,0.0,1876.16
234,32,,2025-06-05,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,5107.5
235,32,,2025-09-29,Cancelled,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,40.21,602.68
236,32,,2025-10-03,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,9846.43
237,32,,2025-11-02,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,76.87,849.27
238,32,,2025-11-07,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,64.61,840.81
239,32,,2025-12-28,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,86.54,231.98
240,32,,2026-01-02,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,1387.86
241,32,,2026-01-02,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,2060.22
242,32,,2026-02-19,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,14987.9
243,32,,2026-03-01,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,4231.63
244,32,,2026-05-20,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,4747.46
245,32,,2026-06-13,DELIVERED,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,92.98,930.58
246,32,,2026-07-02,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,0.0,4310.5
247,32,,2026-07-29,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,65.5,266.28
248,32,,2026-08-14,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",0.0,63.32,540.3
249,32,65.0,2026-08-21,Delivered,"58, Dubey Marg, Navi Mumbai-964053","58, Dubey Marg, Navi Mumbai-964053",190.2,57.19,697.91
250,33,,2025-02-04,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,1051.82
251,33,,2025-03-10,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,2980.14
252,33,,2025-03-12,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,6444.68
253,33,21.0,2025-03-17,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",881.52,0.0,4059.72
254,33,,2025-04-23,DELIVERED,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,2679.19
255,33,,2025-06-18,Cancelled,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,2722.04
256,33,,2025-06-18,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,4839.56
257,33,,2025-06-27,Cancelled,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,54.11,580.02
258,33,,2025-07-05,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,1477.04
259,33,26.0,2025-11-03,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",1079.64,0.0,2014.77
260,33,,2025-11-24,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,2962.91
261,33,89.0,2025-12-12,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",568.6,0.0,1040.34
262,33,,2025-12-26,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,1090.1
263,33,,2026-01-30,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,1754.03
264,33,53.0,2026-03-03,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",842.28,0.0,2084.33
265,33,,2026-03-16,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,4077.42
266,33,,2026-06-12,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,58.03,806.5
267,33,,2026-06-22,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,83.24,678.62
268,33,,2026-08-18,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,81.12,314.7
269,33,,2026-08-24,Delivered,"931, Johal Circle, Muzaffarpur 290422","931, Johal Circle, Muzaffarpur 290422",0.0,0.0,5318.84
270,34,,2026-05-29,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,8808.58
271,34,,2026-06-03,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,57.26,919.02
272,34,26.0,2026-06-05,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",2067.36,0.0,3858.01
273,34,,2026-06-09,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,1488.07
274,34,,2026-06-11,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,54.76,745.47
275,34,,2026-06-11,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,4226.42
276,34,31.0,2026-06-15,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",258.86,71.02,635.25
277,34,,2026-06-22,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,2088.22
278,34,,2026-06-22,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,86.62,476.31
279,34,,2026-06-23,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,1939.6
280,34,,2026-07-10,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,1051.82
281,34,,2026-07-15,Cancelled,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,87.43,980.65
282,34,,2026-08-10,delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,2231.12
283,34,32.0,2026-08-20,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",580.16,0.0,1820.19
284,34,,2026-08-21,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,48.54,800.04
285,34,,2026-08-21,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,85.26,754.64
286,34,,2026-08-22,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",0.0,0.0,4238.17
287,34,65.0,2026-09-07,Delivered,"75, Chopra Circle, Ambala 908470","75, Chopra Circle, Ambala 908470",169.47,86.94,657.84
288,35,85.0,2026-07-30,Cancelled,"84/78, Sani, Raipur 673657","84/78, Sani, Raipur 673657",149.88,0.0,880.25
289,36,,2024-10-21,Delivered,"16/560, Muni Road, Vasai-Virar 273158","16/560, Muni Road, Vasai-Virar 273158",0.0,0.0,1099.1
290,36,,2025-03-03,Delivered,"16/560, Muni Road, Vasai-Virar 273158","16/560, Muni Road, Vasai-Virar 273158",0.0,0.0,3408.02
291,36,,2025-08-22,Delivered,"16/560, Muni Road, Vasai-Virar 273158","16/560, Muni Road, Vasai-Virar 273158",0.0,0.0,1716.31
292,36,,2025-12-12,Delivered,"16/560, Muni Road, Vasai-Virar 273158","16/560, Muni Road, Vasai-Virar 273158",0.0,0.0,1151.95
293,36,,2025-12-31,Delivered,"16/560, Muni Road, Vasai-Virar 273158","16/560, Muni Road, Vasai-Virar 273158",0.0,69.17,631.64
294,37,65.0,2025-08-18,Delivered,"01/836, Setty Marg, Sangli-Miraj & Kupwad 459910","01/836, Setty Marg, Sangli-Miraj & Kupwad 459910",384.06,0.0,1293.8
295,37,,2025-08-21,Delivered,"01/836, Setty Marg, Sangli-Miraj & Kupwad 459910","01/836, Setty Marg, Sangli-Miraj & Kupwad 459910",0.0,0.0,4889.75
296,37,91.0,2025-09-27,Delivered,"01/836, Setty Marg, Sangli-Miraj & Kupwad 459910","01/836, Setty Marg, Sangli-Miraj & Kupwad 459910",760.11,0.0,4396.66
297,38,,2026-08-29,Delivered,"H.No. 369, Amble Nagar, Barasat-244510","H.No. 369, Amble Nagar, Barasat-244510",0.0,0.0,2270.49
298,39,53.0,2026-05-01,Delivered,"64/160, Garg Path, Mirzapur-613696","64/160, Garg Path, Mirzapur-613696",3777.66,0.0,9348.34
299,39,,2026-07-20,Delivered,"64/160, Garg Path, Mirzapur-613696","64/160, Garg Path, Mirzapur-613696",0.0,50.87,798.42
300,39,,2026-07-26,Delivered,"64/160, Garg Path, Mirzapur-613696","64/160, Garg Path, Mirzapur-613696",0.0,0.0,7468.2
301,39,,2026-08-24,Delivered,"64/160, Garg Path, Mirzapur-613696","64/160, Garg Path, Mirzapur-613696",0.0,86.86,763.42
302,40,,2025-06-27,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,41.49,603.96
303,40,7.0,2025-07-09,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",68.5,56.9,383.0
304,40,23.0,2025-08-19,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",188.75,44.06,844.04
305,40,,2025-11-02,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,52.89,899.04
306,40,,2025-11-11,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,1692.3
307,40,51.0,2025-12-08,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",133.95,0.0,912.52
308,40,,2025-12-28,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,1293.67
309,40,,2025-12-30,Cancelled,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,93.24,482.93
310,40,28.0,2026-01-01,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",381.3,0.0,2551.76
311,40,,2026-01-13,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,4348.88
312,40,81.0,2026-01-21,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",116.34,55.59,889.74
313,40,,2026-01-28,Delivered,,"H.No. 32, Dua, Belgaum 799799",0.0,0.0,2761.13
314,40,,2026-06-05,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,3021.33
315,40,20.0,06-06-2026,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",712.23,0.0,2285.36
316,40,,2026-07-06,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,56.81,709.04
317,40,,2026-08-11,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,1834.35
318,40,32.0,2026-08-18,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",674.29,0.0,2115.5
319,40,,2026-08-27,Delivered,"H.No. 32, Dua, Belgaum 799799","H.No. 32, Dua, Belgaum 799799",0.0,0.0,3857.34
320,41,,2024-06-05,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",0.0,0.0,2211.12
321,41,,2024-08-26,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",0.0,0.0,4773.57
322,41,,2025-05-28,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",0.0,80.31,775.95
323,41,,2025-08-14,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",0.0,0.0,7064.19
324,41,90.0,2025-10-02,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",276.18,0.0,1401.68
325,41,,2026-07-29,Delivered,"H.No. 11, Tripathi, Surendranagar Dudhrej 793597","H.No. 11, Tripathi, Surendranagar Dudhrej 793597",0.0,0.0,1287.64
326,42,,2025-10-01,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,6981.59
327,42,,2025-10-30,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,1432.98
328,42,,2025-11-14,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,1477.04
329,42,,2026-01-05,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,79.03,513.68
330,42,,2026-01-22,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,58.05,447.74
331,42,,2026-01-24,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,1803.81
332,42,,2026-02-09,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,3462.08
333,42,74.0,2026-02-19,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",1081.98,0.0,2144.93
334,42,30.0,2026-03-21,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",737.16,0.0,2726.95
335,42,,2026-06-04,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,0.0,3668.7
336,42,,2026-08-21,Delivered,"59, Natt Nagar, Ozhukarai 864492","59, Natt Nagar, Ozhukarai 864492",0.0,58.29,359.31
337,43,,2026-09-14,Delivered,"H.No. 23, Sunder Path, Kamarhati 214188","H.No. 23, Sunder Path, Kamarhati 214188",0.0,58.15,433.9
338,43,,09/14/2026,Delivered,"H.No. 23, Sunder Path, Kamarhati 214188","H.No. 23, Sunder Path, Kamarhati 214188",0.0,0.0,9519.52
339,43,23.0,2026-09-14,Delivered,"H.No. 23, Sunder Path, Kamarhati 214188","H.No. 23, Sunder Path, Kamarhati 214188",736.71,0.0,3122.41
340,43,71.0,2026-09-15,Delivered,"H.No. 23, Sunder Path, Kamarhati 214188","H.No. 23, Sunder Path, Kamarhati 214188",612.69,0.0,4226.87
341,44,80.0,2023-02-06,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",75.09,52.36,366.96
342,44,,2023/02/23,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,1129.93
343,44,3.0,2023-03-18,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",168.21,0.0,1380.71
344,44,58.0,2023-04-03,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",723.09,0.0,1210.31
345,44,,2023-06-14,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,2492.33
346,44,,2023-07-30,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,2242.65
347,44,,2023-10-21,Cancelled,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,96.11,818.81
348,44,,2023-12-21,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,82.95,778.59
349,44,,2023-12-30,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,79.07,674.05
350,44,,2024-01-13,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,10232.14
351,44,,2024-01-15,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,1129.93
352,44,,2024-01-25,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,58.34,291.92
353,44,,2024-02-17,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,7810.58
354,44,,2024-03-08,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,1287.64
355,44,,2024-05-06,DELIVERED,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,4173.36
356,44,,2024-05-07,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,56.96,721.41
357,44,,2024-05-13,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,4162.71
358,44,49.0,2024-06-13,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",157.29,0.0,1330.78
359,44,,2024-06-13,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,1307.01
360,44,,2024-07-01,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,52.76,945.98
361,44,78.0,2024-08-14,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",569.52,0.0,2948.19
362,44,,2024-08-15,Cancelled,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,3021.33
363,44,16.0,2024-10-07,delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",51.42,89.69,313.4
364,44,,2024-12-24,Delivered,"834, Hari Chowk, Aurangabad 746886","834, Hari Chowk, Aurangabad 746886",0.0,0.0,1985.38
